0,027459954233409606; 0,9461756373937675
0,04576659038901604; 0,9065155807365439
0,06407322654462244; 0,8725212464589236
0,08009153318077802; 0,8441926345609065
0,10297482837528604; 0,8101983002832862
0,12356979405034324; 0,7818696883852689
0,13958810068649885; 0,7535410764872521
0,1624713958810069; 0,7308781869688386
0,18535469107551483; 0,6912181303116147
0,2196796338672769; 0,6628895184135977
0,25400457665903886; 0,6288951841359773
0,28375286041189934; 0,6005665722379603
0,3157894736842105; 0,5892351274787535
0,3455377574370709; 0,56657223796034
0,3775743707093822; 0,5495750708215297
0,4096109839816933; 0,5439093484419262
0,43707093821510296; 0,5325779036827196
0,47597254004576656; 0,5212464589235128
0,5125858123569793; 0,5155807365439093
0,5858123569794049; 0,5042492917847026
0,645308924485126; 0,49858356940509907
0,7139588100686498; 0,49291784702549557
0,7757437070938216; 0,49291784702549557
0,8581235697940504; 0,5099150141643058
0,8901601830663615; 0,5042492917847026
0,9199084668192219; 0,5155807365439093
0,9565217391304348; 0,5212464589235128
0,5469107551487413; 0,5155807365439093
0,8215102974828374; 0,5042492917847026
