percentile,tr_ae,tr_se,tr_ape,va_ae,va_se,va_ape,te_ae,te_se,te_ape
83,5.045812e-03,2.546022e-05,8.082190e+00,6.801865e-03,4.626537e-05,1.012035e+01,6.926956e-03,4.798276e-05,1.059697e+01
84,5.195947e-03,2.699787e-05,8.303639e+00,7.037719e-03,4.952952e-05,1.050243e+01,7.337459e-03,5.383999e-05,1.087065e+01
85,5.414212e-03,2.931370e-05,8.497809e+00,7.230797e-03,5.228443e-05,1.077646e+01,7.725814e-03,5.968821e-05,1.123849e+01
86,5.570645e-03,3.103209e-05,8.770191e+00,7.631037e-03,5.823274e-05,1.121203e+01,8.031453e-03,6.450478e-05,1.178759e+01
87,5.783275e-03,3.344627e-05,9.050949e+00,7.910483e-03,6.257574e-05,1.161728e+01,8.342976e-03,6.960539e-05,1.235110e+01
88,6.031265e-03,3.637615e-05,9.343178e+00,8.310051e-03,6.905704e-05,1.197639e+01,8.754345e-03,7.663858e-05,1.278093e+01
89,6.316883e-03,3.990301e-05,9.677773e+00,8.691778e-03,7.554700e-05,1.244044e+01,9.508045e-03,9.041023e-05,1.326790e+01
90,6.589855e-03,4.342619e-05,1.003633e+01,9.350495e-03,8.743180e-05,1.297918e+01,1.041821e-02,1.085409e-04,1.385663e+01
91,6.947210e-03,4.826377e-05,1.035619e+01,9.760541e-03,9.526972e-05,1.334692e+01,1.110384e-02,1.232958e-04,1.442761e+01
92,7.318002e-03,5.355316e-05,1.076413e+01,1.046283e-02,1.094719e-04,1.400305e+01,1.195735e-02,1.429790e-04,1.554304e+01
93,7.739453e-03,5.989913e-05,1.133299e+01,1.094480e-02,1.197887e-04,1.460875e+01,1.336878e-02,1.787243e-04,1.637549e+01
94,8.315423e-03,6.914626e-05,1.199402e+01,1.161402e-02,1.348856e-04,1.530765e+01,1.463337e-02,2.141361e-04,1.756078e+01
95,8.855996e-03,7.842869e-05,1.265338e+01,1.269227e-02,1.610938e-04,1.665756e+01,1.616171e-02,2.612010e-04,1.867344e+01
96,9.540771e-03,9.102633e-05,1.363175e+01,1.434134e-02,2.056741e-04,1.799185e+01,1.818597e-02,3.307340e-04,2.072762e+01
97,1.042382e-02,1.086561e-04,1.451482e+01,1.739096e-02,3.024464e-04,1.976977e+01,2.081506e-02,4.332682e-04,2.412602e+01
98,1.178012e-02,1.387715e-04,1.595564e+01,2.162918e-02,4.678217e-04,2.414013e+01,2.497896e-02,6.240364e-04,2.771605e+01
99,1.570052e-02,2.465065e-04,2.040609e+01,3.173551e-02,1.007166e-03,3.423916e+01,4.024785e-02,1.619941e-03,3.508120e+01
100,9.132332e-02,8.339948e-03,6.749090e+01,8.221985e-02,6.760105e-03,6.058050e+01,1.109489e-01,1.230967e-02,6.925219e+01
